activity,timestamp,rental,inventory,customer,staff,inspection,invoice,store,lifecycle
create_rental,2020-01-02 18:13:57.208960,[1678],"[140, 157]",24,EMPTY,EMPTY,EMPTY,3,complete
pay_invoice,2020-01-02 18:13:57.208960,[1447],EMPTY,38,EMPTY,EMPTY,[2423],3,complete
pay_invoice,2020-01-02 18:13:57.208960,"[1653, 1629]",EMPTY,36,EMPTY,EMPTY,"[2385, 2418]",1,complete
pay_invoice,2020-01-02 18:13:57.208960,[1649],EMPTY,55,EMPTY,EMPTY,[2408],6,complete
pay_invoice,2020-01-02 18:13:57.208960,[1637],EMPTY,51,EMPTY,EMPTY,[2436],2,complete
pay_invoice,2020-01-02 18:13:57.208960,[1648],EMPTY,58,EMPTY,EMPTY,[2438],2,complete
create_rental,2020-01-02 18:13:57.208960,[1676],"[59, 87]",18,EMPTY,EMPTY,EMPTY,4,complete
create_rental,2020-01-02 18:13:57.208960,[1677],"[160, 142]",78,EMPTY,EMPTY,EMPTY,1,complete
confirm_rental,2020-01-02 18:14:39.069425,"[1576, 1602, 1614, 1627]",EMPTY,EMPTY,4,EMPTY,EMPTY,4,complete
confirm_invoice,2020-01-02 18:16:02.790355,"[1664, 1670, 1556, 1580, 1587, 1595, 1597, 1599, 1604, 1621, 1625, 1499, 1633, 1511, 1640, 1647, 1655, 1656, 1662]",EMPTY,EMPTY,11,EMPTY,"[2376, 2377, 2378, 2379, 2380, 2381, 2382, 2388, 2389, 2394, 2406, 2407, 2424, 2425, 2443, 2444, 2445, 2447, 2448]",7,complete
confirm_invoice,2020-01-02 18:17:26.511285,"[1648, 1667, 1637]",EMPTY,EMPTY,16,EMPTY,"[2436, 2438, 2441]",2,complete
create_invoice,2020-01-02 18:18:08.371750,"[1665, 1674, 1677]",EMPTY,EMPTY,5,EMPTY,"[2451, 2452, 2453]",1,complete
confirm_invoice,2020-01-02 18:18:50.232215,"[1649, 1630, 1639]",EMPTY,EMPTY,8,EMPTY,"[2390, 2391, 2408]",6,complete
cancel_inventory,2020-01-02 18:19:32.092680,[1613],[110],50,EMPTY,EMPTY,EMPTY,1,complete
pay_invoice,2020-01-02 18:19:32.092680,[1661],EMPTY,62,EMPTY,EMPTY,[2427],6,complete
cancel_inventory,2020-01-02 18:19:32.092680,[1627],[50],46,EMPTY,EMPTY,EMPTY,4,complete
pay_invoice,2020-01-02 18:19:32.092680,[1674],EMPTY,71,EMPTY,EMPTY,[2452],1,complete
pay_invoice,2020-01-02 18:19:32.092680,[1616],EMPTY,15,EMPTY,EMPTY,[2449],1,complete
lend_inventory,2020-01-02 18:19:32.092680,[1602],"[36, 86]",39,13,EMPTY,EMPTY,4,complete
pay_invoice,2020-01-02 18:19:32.092680,"[1590, 1583]",EMPTY,54,EMPTY,EMPTY,"[2329, 2330]",5,complete
create_rental,2020-01-02 18:19:32.092680,[1681],[144],49,EMPTY,EMPTY,EMPTY,7,complete
lend_inventory,2020-01-02 18:19:32.092680,"[1576, 1614]","[25, 35, 49, 83]",11,13,EMPTY,EMPTY,4,complete
create_rental,2020-01-02 18:19:32.092680,[1680],[135],21,EMPTY,EMPTY,EMPTY,7,complete
pay_invoice,2020-01-02 18:19:32.092680,[1663],EMPTY,42,EMPTY,EMPTY,[2446],7,complete
create_invoice,2020-01-02 18:21:37.674075,"[1666, 1669, 1671, 1672, 1675, 1678, 1654, 1657, 1658]",EMPTY,EMPTY,19,EMPTY,"[2454, 2455, 2456, 2457, 2458, 2459, 2460, 2461, 2462]",3,complete
inspect_inventories,2020-01-02 18:22:19.534540,"[1532, 1549]","[145, 9, 144, 135]",EMPTY,14,"[1928, 1929, 1930, 1931]",EMPTY,7,start
inspect_inventories,2020-01-02 18:23:01.395005,"[1542, 1582, 1586, 1561, 1598]","[27, 96, 13, 87, 156, 59]",EMPTY,13,"[1932, 1933, 1934, 1935, 1938, 1939]",EMPTY,4,start
create_invoice,2020-01-02 18:23:19.534540,"[1532, 1549]",EMPTY,EMPTY,11,EMPTY,"[2463, 2464]",7,complete
create_invoice,2020-01-02 18:24:01.395005,"[1582, 1598, 1542]",EMPTY,EMPTY,18,EMPTY,"[2465, 2466, 2467]",4,complete
create_rental,2020-01-02 18:25:06.976400,[1683],"[134, 7]",1,EMPTY,EMPTY,EMPTY,1,complete
pay_invoice,2020-01-02 18:25:06.976400,"[1532, 1549]",EMPTY,35,EMPTY,EMPTY,"[2463, 2464]",7,complete
pay_invoice,2020-01-02 18:25:06.976400,[1634],EMPTY,72,EMPTY,EMPTY,[2434],2,complete
create_rental,2020-01-02 18:25:06.976400,[1682],[27],46,EMPTY,EMPTY,EMPTY,4,complete
pay_invoice,2020-01-02 18:25:06.976400,[1668],EMPTY,69,EMPTY,EMPTY,[2428],6,complete
pay_invoice,2020-01-02 18:25:06.976400,"[1456, 1449, 1465, 1672]",EMPTY,3,EMPTY,EMPTY,"[2410, 2412, 2413, 2460]",3,complete
pay_invoice,2020-01-02 18:25:06.976400,[1577],EMPTY,18,EMPTY,EMPTY,[2426],4,complete
pay_invoice,2020-01-02 18:25:06.976400,[1665],EMPTY,64,EMPTY,EMPTY,[2451],1,complete
pay_invoice,2020-01-02 18:25:06.976400,[1669],EMPTY,10,EMPTY,EMPTY,[2458],3,complete
pay_invoice,2020-01-02 18:25:06.976400,"[1666, 1654]",EMPTY,52,EMPTY,EMPTY,"[2454, 2457]",3,complete
lend_inventory,2020-01-02 18:25:06.976400,[1612],[153],71,2,EMPTY,EMPTY,1,complete
create_invoice,2020-01-02 18:25:48.836865,"[1682, 1676, 1679]",EMPTY,EMPTY,4,EMPTY,"[2468, 2469, 2470]",4,complete
confirm_rental,2020-01-02 18:26:30.697330,"[1523, 1525, 1545, 1557, 1562, 1565, 1567, 1573, 1578, 1579, 1592]",EMPTY,EMPTY,20,EMPTY,EMPTY,5,complete
confirm_invoice,2020-01-02 18:28:36.278725,"[1668, 1661]",EMPTY,EMPTY,7,EMPTY,"[2427, 2428]",6,complete
create_invoice,2020-01-02 18:29:18.139190,[1683],EMPTY,EMPTY,2,EMPTY,[2471],1,complete
create_rental,2020-01-02 18:30:41.860120,[1687],[36],25,EMPTY,EMPTY,EMPTY,4,complete
pay_invoice,2020-01-02 18:30:41.860120,[1677],EMPTY,78,EMPTY,EMPTY,[2453],1,complete
cancel_inventory,2020-01-02 18:30:41.860120,[1620],[154],1,EMPTY,EMPTY,EMPTY,1,complete
pay_invoice,2020-01-02 18:30:41.860120,"[1474, 1469]",EMPTY,45,EMPTY,EMPTY,"[2414, 2415]",3,complete
return_inventory,2020-01-02 18:30:41.860120,[1612],[153],71,1,EMPTY,EMPTY,1,complete
create_rental,2020-01-02 18:30:41.860120,[1685],[61],31,EMPTY,EMPTY,EMPTY,3,complete
create_rental,2020-01-02 18:30:41.860120,[1684],"[50, 86]",46,EMPTY,EMPTY,EMPTY,4,complete
create_rental,2020-01-02 18:30:41.860120,[1686],[108],17,EMPTY,EMPTY,EMPTY,3,complete
lend_inventory,2020-01-02 18:30:41.860120,[1523],"[34, 63]",26,20,EMPTY,EMPTY,5,complete
cancel_inventory,2020-01-02 18:30:41.860120,[1579],[89],68,EMPTY,EMPTY,EMPTY,5,complete
cancel_inventory,2020-01-02 18:30:41.860120,[1562],[77],40,EMPTY,EMPTY,EMPTY,5,complete
pay_invoice,2020-01-02 18:30:41.860120,"[1642, 1652]",EMPTY,65,EMPTY,EMPTY,"[2437, 2440]",2,complete
pay_invoice,2020-01-02 18:30:41.860120,[1660],EMPTY,53,EMPTY,EMPTY,[2422],4,complete
return_inventory,2020-01-02 18:30:41.860120,[1602],"[36, 86]",39,4,EMPTY,EMPTY,4,complete
cancel_inventory,2020-01-02 18:30:41.860120,[1592],[95],33,EMPTY,EMPTY,EMPTY,5,complete
inspect_inventories,2020-01-02 18:31:23.720585,[1612],[153],EMPTY,2,[1944],EMPTY,1,start
confirm_rental,2020-01-02 18:32:05.581050,"[1553, 1566, 1594, 1596, 1601, 1603, 1607, 1608, 1611, 1623, 1630, 1639, 1643, 1644, 1649, 1661, 1668]",EMPTY,EMPTY,9,EMPTY,EMPTY,6,complete
confirm_invoice,2020-01-02 18:33:29.301980,"[1660, 1571, 1510, 1575, 1609, 1577, 1615, 1617, 1659, 1628, 1631]",EMPTY,EMPTY,4,EMPTY,"[2343, 2345, 2346, 2356, 2358, 2359, 2374, 2419, 2421, 2422, 2426]",4,complete
confirm_rental,2020-01-02 18:34:53.022910,"[1610, 1622, 1624, 1626, 1635, 1637, 1648, 1650, 1667]",EMPTY,EMPTY,16,EMPTY,EMPTY,2,complete
lend_inventory,2020-01-02 18:36:16.743840,"[1608, 1594]","[81, 159, 55]",6,9,EMPTY,EMPTY,6,complete
cancel_inventory,2020-01-02 18:36:16.743840,[1648],[79],58,EMPTY,EMPTY,EMPTY,2,complete
cancel_inventory,2020-01-02 18:36:16.743840,[1603],[21],34,EMPTY,EMPTY,EMPTY,6,complete
lend_inventory,2020-01-02 18:36:16.743840,"[1579, 1565]","[163, 76, 58]",68,20,EMPTY,EMPTY,5,complete
create_rental,2020-01-02 18:36:16.743840,[1689],[40],30,EMPTY,EMPTY,EMPTY,2,complete
lend_inventory,2020-01-02 18:36:16.743840,"[1573, 1525]","[146, 155, 107, 12]",75,20,EMPTY,EMPTY,5,complete
pay_invoice,2020-01-02 18:36:16.743840,"[1673, 1679]",EMPTY,11,EMPTY,EMPTY,"[2450, 2469]",4,complete
pay_invoice,2020-01-02 18:36:16.743840,[1632],EMPTY,23,EMPTY,EMPTY,[2433],2,complete
lend_inventory,2020-01-02 18:36:16.743840,"[1668, 1644]","[126, 118, 97]",69,8,EMPTY,EMPTY,6,complete
lend_inventory,2020-01-02 18:36:16.743840,[1567],"[84, 45]",5,20,EMPTY,EMPTY,5,complete
create_rental,2020-01-02 18:36:16.743840,[1688],[153],8,EMPTY,EMPTY,EMPTY,1,complete
cancel_inventory,2020-01-02 18:36:16.743840,[1661],[99],62,EMPTY,EMPTY,EMPTY,6,complete
lend_inventory,2020-01-02 18:36:16.743840,"[1610, 1635, 1626, 1622]","[1, 37, 112, 100, 85, 158, 8]",79,16,EMPTY,EMPTY,2,complete
lend_inventory,2020-01-02 18:36:16.743840,"[1611, 1630, 1639]","[10, 94, 132, 18, 106]",76,9,EMPTY,EMPTY,6,complete
cancel_inventory,2020-01-02 18:36:16.743840,[1624],[40],16,EMPTY,EMPTY,EMPTY,2,complete
lend_inventory,2020-01-02 18:36:16.743840,[1643],"[139, 92]",13,8,EMPTY,EMPTY,6,complete
cancel_inventory,2020-01-02 18:36:16.743840,[1578],[5],47,EMPTY,EMPTY,EMPTY,5,complete
pay_invoice,2020-01-02 18:36:16.743840,[1683],EMPTY,1,EMPTY,EMPTY,[2471],1,complete
lend_inventory,2020-01-02 18:36:16.743840,[1623],"[57, 43]",48,8,EMPTY,EMPTY,6,complete
confirm_invoice,2020-01-02 18:36:58.604305,"[1590, 1583]",EMPTY,EMPTY,20,EMPTY,"[2329, 2330]",5,complete
inspect_inventories,2020-01-02 18:37:40.464770,[1602],"[36, 86]",EMPTY,18,"[1942, 1943]",EMPTY,4,start
confirm_rental,2020-01-02 18:38:22.325235,"[1595, 1597, 1599, 1604, 1621, 1625, 1633, 1640, 1647, 1655, 1656, 1662, 1664, 1670]",EMPTY,EMPTY,11,EMPTY,EMPTY,7,complete
create_invoice,2020-01-02 18:38:40.464770,[1602],EMPTY,EMPTY,4,EMPTY,[2472],4,complete
lend_inventory,2020-01-02 18:41:51.627560,[1667],[150],30,16,EMPTY,EMPTY,2,complete
return_inventory,2020-01-02 18:41:51.627560,"[1610, 1635, 1626, 1622]","[1, 37, 112, 100, 85, 158, 8]",79,2,EMPTY,EMPTY,2,complete
lend_inventory,2020-01-02 18:41:51.627560,"[1670, 1662]","[65, 9, 145]",14,17,EMPTY,EMPTY,7,complete
lend_inventory,2020-01-02 18:41:51.627560,[1562],[136],40,20,EMPTY,EMPTY,5,complete
pay_invoice,2020-01-02 18:41:51.627560,"[1598, 1582]",EMPTY,25,EMPTY,EMPTY,"[2466, 2467]",4,complete
create_rental,2020-01-02 18:41:51.627560,[1695],[79],44,EMPTY,EMPTY,EMPTY,2,complete
create_rental,2020-01-02 18:41:51.627560,[1694],[77],54,EMPTY,EMPTY,EMPTY,5,complete
lend_inventory,2020-01-02 18:41:51.627560,[1648],[124],58,16,EMPTY,EMPTY,2,complete
cancel_inventory,2020-01-02 18:41:51.627560,[1633],[62],42,EMPTY,EMPTY,EMPTY,7,complete
create_rental,2020-01-02 18:41:51.627560,[1693],"[57, 97]",27,EMPTY,EMPTY,EMPTY,6,complete
return_inventory,2020-01-02 18:41:51.627560,"[1668, 1644]","[126, 118, 97]",69,6,EMPTY,EMPTY,6,complete
create_rental,2020-01-02 18:41:51.627560,[1692],[89],19,EMPTY,EMPTY,EMPTY,5,complete
lend_inventory,2020-01-02 18:41:51.627560,"[1601, 1566]","[147, 23, 15]",20,9,EMPTY,EMPTY,6,complete
cancel_inventory,2020-01-02 18:41:51.627560,[1596],[73],55,EMPTY,EMPTY,EMPTY,6,complete
cancel_inventory,2020-01-02 18:41:51.627560,[1656],[64],28,EMPTY,EMPTY,EMPTY,7,complete
return_inventory,2020-01-02 18:41:51.627560,[1623],"[57, 43]",48,6,EMPTY,EMPTY,6,complete
create_rental,2020-01-02 18:41:51.627560,[1691],"[5, 95]",75,EMPTY,EMPTY,EMPTY,5,complete
pay_invoice,2020-01-02 18:41:51.627560,"[1657, 1675]",EMPTY,17,EMPTY,EMPTY,"[2455, 2461]",3,complete
cancel_inventory,2020-01-02 18:41:51.627560,[1603],[130],34,EMPTY,EMPTY,EMPTY,6,complete
lend_inventory,2020-01-02 18:41:51.627560,[1578],[131],47,20,EMPTY,EMPTY,5,complete
create_rental,2020-01-02 18:41:51.627560,[1690],"[54, 30]",50,EMPTY,EMPTY,EMPTY,1,complete
create_invoice,2020-01-02 18:43:57.208955,[1693],EMPTY,EMPTY,8,EMPTY,[2473],6,complete
create_invoice,2020-01-02 18:44:39.069420,"[1689, 1695]",EMPTY,EMPTY,16,EMPTY,"[2474, 2475]",2,complete
return_inventory,2020-01-02 18:47:26.511280,[1667],[150],30,2,EMPTY,EMPTY,2,complete
create_rental,2020-01-02 18:47:26.511280,[1700],"[131, 84]",19,EMPTY,EMPTY,EMPTY,5,complete
create_rental,2020-01-02 18:47:26.511280,[1699],"[130, 126]",13,EMPTY,EMPTY,EMPTY,6,complete
lend_inventory,2020-01-02 18:47:26.511280,[1637],"[70, 31]",51,16,EMPTY,EMPTY,2,complete
return_inventory,2020-01-02 18:47:26.511280,[1648],[124],58,2,EMPTY,EMPTY,2,complete
pay_invoice,2020-01-02 18:47:26.511280,[1658],EMPTY,59,EMPTY,EMPTY,[2456],3,complete
return_inventory,2020-01-02 18:47:26.511280,[1567],"[84, 45]",5,5,EMPTY,EMPTY,5,complete
return_inventory,2020-01-02 18:47:26.511280,"[1579, 1565]","[163, 76, 58]",68,5,EMPTY,EMPTY,5,complete
cancel_inventory,2020-01-02 18:47:26.511280,[1625],[91],28,EMPTY,EMPTY,EMPTY,7,complete
return_inventory,2020-01-02 18:47:26.511280,[1578],[131],47,5,EMPTY,EMPTY,5,complete
pay_invoice,2020-01-02 18:47:26.511280,[1695],EMPTY,44,EMPTY,EMPTY,[2475],2,complete
cancel_inventory,2020-01-02 18:47:26.511280,[1655],[119],21,EMPTY,EMPTY,EMPTY,7,complete
create_rental,2020-01-02 18:47:26.511280,[1697],"[147, 21]",76,EMPTY,EMPTY,EMPTY,6,complete
create_rental,2020-01-02 18:47:26.511280,[1696],[117],56,EMPTY,EMPTY,EMPTY,7,complete
create_rental,2020-01-02 18:47:26.511280,[1698],[20],64,EMPTY,EMPTY,EMPTY,1,complete
lend_inventory,2020-01-02 18:47:26.511280,[1650],"[71, 103]",9,16,EMPTY,EMPTY,2,complete
pay_invoice,2020-01-02 18:47:26.511280,[1671],EMPTY,38,EMPTY,EMPTY,[2459],3,complete
return_inventory,2020-01-02 18:47:26.511280,"[1601, 1566]","[147, 23, 15]",20,6,EMPTY,EMPTY,6,complete
cancel_inventory,2020-01-02 18:47:26.511280,[1647],[117],77,EMPTY,EMPTY,EMPTY,7,complete
pay_invoice,2020-01-02 18:47:26.511280,[1678],EMPTY,24,EMPTY,EMPTY,[2462],3,complete
lend_inventory,2020-01-02 18:47:26.511280,[1604],[127],42,17,EMPTY,EMPTY,7,complete
cancel_inventory,2020-01-02 18:47:26.511280,[1640],[101],35,EMPTY,EMPTY,EMPTY,7,complete
confirm_rental,2020-01-02 18:48:08.371745,"[1609, 1615, 1617, 1628, 1631, 1659, 1660]",EMPTY,EMPTY,18,EMPTY,EMPTY,4,complete
inspect_inventories,2020-01-02 18:49:32.092675,"[1601, 1668, 1644, 1623, 1566]","[126, 118, 97, 57, 43, 147, 23, 15]",EMPTY,7,"[1945, 1946, 1947, 1948, 1949, 1957, 1958, 1959]",EMPTY,6,start
create_invoice,2020-01-02 18:50:13.953140,"[1680, 1681, 1696]",EMPTY,EMPTY,17,EMPTY,"[2481, 2482, 2483]",7,complete
create_invoice,2020-01-02 18:50:32.092675,"[1601, 1668, 1644, 1623, 1566]",EMPTY,EMPTY,8,EMPTY,"[2476, 2477, 2478, 2479, 2480]",6,complete
create_invoice,2020-01-02 18:50:55.813605,"[1685, 1686]",EMPTY,EMPTY,15,EMPTY,"[2484, 2485]",3,complete
create_invoice,2020-01-02 18:51:37.674070,"[1688, 1690, 1698]",EMPTY,EMPTY,5,EMPTY,"[2486, 2487, 2488]",1,complete
inspect_inventories,2020-01-02 18:52:19.534535,"[1578, 1579, 1565, 1567]","[131, 163, 76, 58, 84, 45]",EMPTY,20,"[1960, 1961, 1962, 1963, 1964, 1965]",EMPTY,5,start
lend_inventory,2020-01-02 18:53:01.395000,[1595],"[88, 74]",35,11,EMPTY,EMPTY,7,complete
create_rental,2020-01-02 18:53:01.395000,[1708],"[163, 76]",33,EMPTY,EMPTY,EMPTY,5,complete
cancel_inventory,2020-01-02 18:53:01.395000,[1664],[151],70,EMPTY,EMPTY,EMPTY,7,complete
lend_inventory,2020-01-02 18:53:01.395000,[1647],[98],77,17,EMPTY,EMPTY,7,complete
return_inventory,2020-01-02 18:53:01.395000,"[1611, 1630, 1639]","[10, 94, 132, 18, 106]",76,6,EMPTY,EMPTY,6,complete
create_rental,2020-01-02 18:53:01.395000,[1707],"[1, 150]",65,EMPTY,EMPTY,EMPTY,2,complete
pay_invoice,2020-01-02 18:53:01.395000,[1681],EMPTY,49,EMPTY,EMPTY,[2482],7,complete
create_rental,2020-01-02 18:53:01.395000,[1706],[119],56,EMPTY,EMPTY,EMPTY,7,complete
create_rental,2020-01-02 18:53:01.395000,[1705],"[8, 70]",9,EMPTY,EMPTY,EMPTY,2,complete
return_inventory,2020-01-02 18:53:01.395000,[1562],[136],40,5,EMPTY,EMPTY,5,complete
pay_invoice,2020-01-02 18:53:01.395000,[1693],EMPTY,27,EMPTY,EMPTY,[2473],6,complete
pay_invoice,2020-01-02 18:53:01.395000,[1690],EMPTY,50,EMPTY,EMPTY,[2487],1,complete
lend_inventory,2020-01-02 18:53:01.395000,[1656],[109],28,17,EMPTY,EMPTY,7,complete
pay_invoice,2020-01-02 18:53:01.395000,[1688],EMPTY,8,EMPTY,EMPTY,[2486],1,complete
cancel_inventory,2020-01-02 18:53:01.395000,[1659],[29],32,EMPTY,EMPTY,EMPTY,4,complete
cancel_inventory,2020-01-02 18:53:01.395000,[1660],[2],53,EMPTY,EMPTY,EMPTY,4,complete
create_rental,2020-01-02 18:53:01.395000,[1704],"[73, 99]",55,EMPTY,EMPTY,EMPTY,6,complete
create_rental,2020-01-02 18:53:01.395000,[1703],[101],42,EMPTY,EMPTY,EMPTY,7,complete
lend_inventory,2020-01-02 18:53:01.395000,[1553],[90],34,9,EMPTY,EMPTY,6,complete
lend_inventory,2020-01-02 18:53:01.395000,"[1655, 1621, 1599]","[32, 149, 67]",21,14,EMPTY,EMPTY,7,complete
create_rental,2020-01-02 18:53:01.395000,[1702],"[92, 23]",48,EMPTY,EMPTY,EMPTY,6,complete
create_rental,2020-01-02 18:53:01.395000,[1701],[154],71,EMPTY,EMPTY,EMPTY,1,complete
pay_invoice,2020-01-02 18:53:01.395000,[1676],EMPTY,18,EMPTY,EMPTY,[2468],4,complete
return_inventory,2020-01-02 18:53:01.395000,[1643],"[139, 92]",13,6,EMPTY,EMPTY,6,complete
return_inventory,2020-01-02 18:53:01.395000,[1637],"[70, 31]",51,2,EMPTY,EMPTY,2,complete
lend_inventory,2020-01-02 18:53:01.395000,"[1628, 1631]","[51, 143, 28]",60,4,EMPTY,EMPTY,4,complete
create_invoice,2020-01-02 18:53:19.534535,"[1565, 1567]",EMPTY,EMPTY,20,EMPTY,"[2489, 2490]",5,complete
create_invoice,2020-01-02 18:53:43.255465,"[1684, 1687]",EMPTY,EMPTY,18,EMPTY,"[2491, 2492]",4,complete
confirm_rental,2020-01-02 18:54:25.115930,"[1583, 1590]",EMPTY,EMPTY,20,EMPTY,EMPTY,5,complete
create_invoice,2020-01-02 18:56:30.697325,"[1706, 1703]",EMPTY,EMPTY,14,EMPTY,"[2493, 2494]",7,complete
confirm_invoice,2020-01-02 18:57:12.557790,"[1632, 1634, 1642, 1652, 1695]",EMPTY,EMPTY,16,EMPTY,"[2433, 2434, 2437, 2440, 2475]",2,complete
create_invoice,2020-01-02 18:57:54.418255,"[1704, 1697, 1699, 1702]",EMPTY,EMPTY,8,EMPTY,"[2495, 2496, 2497, 2498]",6,complete
cancel_inventory,2020-01-02 18:58:36.278720,[1597],[165],56,EMPTY,EMPTY,EMPTY,7,complete
pay_invoice,2020-01-02 18:58:36.278720,[1687],EMPTY,25,EMPTY,EMPTY,[2492],4,complete
create_rental,2020-01-02 18:58:36.278720,[1718],[155],5,EMPTY,EMPTY,EMPTY,5,complete
create_rental,2020-01-02 18:58:36.278720,[1717],"[100, 158]",23,EMPTY,EMPTY,EMPTY,2,complete
lend_inventory,2020-01-02 18:58:36.278720,"[1617, 1659]","[113, 4, 69]",32,4,EMPTY,EMPTY,4,complete
create_rental,2020-01-02 18:58:36.278720,[1716],"[32, 62]",7,EMPTY,EMPTY,EMPTY,7,complete
create_rental,2020-01-02 18:58:36.278720,[1715],"[146, 107]",68,EMPTY,EMPTY,EMPTY,5,complete
return_inventory,2020-01-02 18:58:36.278720,"[1628, 1631]","[51, 143, 28]",60,4,EMPTY,EMPTY,4,complete
pay_invoice,2020-01-02 18:58:36.278720,"[1602, 1638]",EMPTY,39,EMPTY,EMPTY,"[2420, 2472]",4,complete
create_rental,2020-01-02 18:58:36.278720,[1714],"[26, 10]",6,EMPTY,EMPTY,EMPTY,6,complete
pay_invoice,2020-01-02 18:58:36.278720,[1698],EMPTY,64,EMPTY,EMPTY,[2488],1,complete
create_rental,2020-01-02 18:58:36.278720,[1712],"[132, 118]",27,EMPTY,EMPTY,EMPTY,6,complete
create_rental,2020-01-02 18:58:36.278720,[1711],[2],46,EMPTY,EMPTY,EMPTY,4,complete
create_rental,2020-01-02 18:58:36.278720,[1710],"[64, 91]",14,EMPTY,EMPTY,EMPTY,7,complete
pay_invoice,2020-01-02 18:58:36.278720,[1689],EMPTY,30,EMPTY,EMPTY,[2474],2,complete
pay_invoice,2020-01-02 18:58:36.278720,"[1702, 1623]",EMPTY,48,EMPTY,EMPTY,"[2478, 2497]",6,complete
return_inventory,2020-01-02 18:58:36.278720,"[1573, 1525]","[146, 155, 107, 12]",75,5,EMPTY,EMPTY,5,complete
cancel_inventory,2020-01-02 18:58:36.278720,[1596],[26],55,EMPTY,EMPTY,EMPTY,6,complete
return_inventory,2020-01-02 18:58:36.278720,"[1655, 1621, 1599]","[32, 149, 67]",21,7,EMPTY,EMPTY,7,complete
create_rental,2020-01-02 18:58:36.278720,[1709],"[43, 94]",34,EMPTY,EMPTY,EMPTY,6,complete
create_rental,2020-01-02 18:58:36.278720,[1713],"[58, 45]",54,EMPTY,EMPTY,EMPTY,5,complete
confirm_invoice,2020-01-02 18:59:18.139185,[1689],EMPTY,EMPTY,16,EMPTY,[2474],2,complete
inspect_inventories,2020-01-02 18:59:59.999650,"[1655, 1621, 1599]","[32, 149, 67]",EMPTY,17,"[1978, 1979, 1980]",EMPTY,7,start
inspect_inventories,2020-01-02 19:00:41.860115,"[1611, 1643, 1630, 1639]","[139, 92, 10, 94, 132, 18, 106]",EMPTY,8,"[1970, 1971, 1973, 1974, 1975, 1976, 1977]",EMPTY,6,start
create_invoice,2020-01-02 19:00:59.999650,[1599],EMPTY,EMPTY,17,EMPTY,[2499],7,complete
inspect_inventories,2020-01-02 19:01:23.720580,"[1628, 1631]","[51, 143, 28]",EMPTY,13,"[1985, 1986, 1987]",EMPTY,4,start
create_invoice,2020-01-02 19:01:41.860115,"[1643, 1611, 1639]",EMPTY,EMPTY,9,EMPTY,"[2500, 2501, 2502]",6,complete
create_invoice,2020-01-02 19:02:23.720580,"[1628, 1631]",EMPTY,EMPTY,18,EMPTY,"[2503, 2504]",4,complete
pay_invoice,2020-01-02 19:04:11.162440,[1565],EMPTY,68,EMPTY,EMPTY,[2489],5,complete
lend_inventory,2020-01-02 19:04:11.162440,"[1609, 1615]","[115, 11, 75, 125]",67,13,EMPTY,EMPTY,4,complete
create_rental,2020-01-02 19:04:11.162440,[1728],[136],26,EMPTY,EMPTY,EMPTY,5,complete
return_inventory,2020-01-02 19:04:11.162440,[1656],[109],28,7,EMPTY,EMPTY,7,complete
create_rental,2020-01-02 19:04:11.162440,[1727],[165],21,EMPTY,EMPTY,EMPTY,7,complete
pay_invoice,2020-01-02 19:04:11.162440,[1703],EMPTY,42,EMPTY,EMPTY,[2493],7,complete
create_rental,2020-01-02 19:04:11.162440,[1726],[71],30,EMPTY,EMPTY,EMPTY,2,complete
return_inventory,2020-01-02 19:04:11.162440,[1650],"[71, 103]",9,2,EMPTY,EMPTY,2,complete
return_inventory,2020-01-02 19:04:11.162440,"[1670, 1662]","[65, 9, 145]",14,7,EMPTY,EMPTY,7,complete
create_rental,2020-01-02 19:04:11.162440,[1725],"[18, 114]",69,EMPTY,EMPTY,EMPTY,6,complete
create_rental,2020-01-02 19:04:11.162440,[1723],"[67, 149]",35,EMPTY,EMPTY,EMPTY,7,complete
pay_invoice,2020-01-02 19:04:11.162440,"[1601, 1566]",EMPTY,20,EMPTY,EMPTY,"[2476, 2477]",6,complete
create_rental,2020-01-02 19:04:11.162440,[1724],"[112, 124]",79,EMPTY,EMPTY,EMPTY,2,complete
lend_inventory,2020-01-02 19:04:11.162440,[1597],[41],56,17,EMPTY,EMPTY,7,complete
create_rental,2020-01-02 19:04:11.162440,[1722],"[106, 139]",34,EMPTY,EMPTY,EMPTY,6,complete
create_rental,2020-01-02 19:04:11.162440,[1721],[110],50,EMPTY,EMPTY,EMPTY,1,complete
create_rental,2020-01-02 19:04:11.162440,[1720],[143],60,EMPTY,EMPTY,EMPTY,4,complete
pay_invoice,2020-01-02 19:04:11.162440,"[1454, 1685, 1446]",EMPTY,31,EMPTY,EMPTY,"[2409, 2411, 2484]",3,complete
lend_inventory,2020-01-02 19:04:11.162440,"[1545, 1557, 1590, 1583]","[72, 121, 66, 138, 161, 14, 56, 52]",54,20,EMPTY,EMPTY,5,complete
create_rental,2020-01-02 19:04:11.162440,[1719],[12],12,EMPTY,EMPTY,EMPTY,5,complete
cancel_inventory,2020-01-02 19:04:11.162440,[1649],[114],55,EMPTY,EMPTY,EMPTY,6,complete
